text_id,block_id,line_id,sentence
100002_8,14,2731,唔……最大的问题，就是那个纱月同学会不会老实地告诉我们。
100002_8,14,2734,而且还是成为伙伴也不会弱化的那种强角。
100002_8,14,2742,因为纱月同学对紫阳花同学很溺爱！
100002_8,14,2746,比起就这样待在真唯身边被花取小姐用刑法199条，这样要好得多！
100002_8,14,2747,紫阳花同学甚至放弃吐槽我那过于夸张的发言，挺起了胸膛。
100002_8,14,2749,就算是天使，现在的紫阳花同学也像大天使加百列一样可靠！
100002_8,14,2750,在情绪高涨的我们旁边，小耀子插嘴说道。
100002_8,14,2752,感觉我们说了不少被听到会很不妙的话！
100002_8,14,2753,于是紫阳花同学非常老实地回答了。
100002_8,14,2758,光是让人变得不信任人类，你还不满足……！
100002_8,14,2759,得解开紫阳花同学的误会才行……！
100002_8,14,2760,紫阳花同学用手捂着嘴盯着我看，我拼命地向她解释。
100002_8,14,2762,"刚才，我好像挖了一个足以名垂青史的超大坑——

　小耀子拍了拍僵住的我的肩膀。"
100002_8,14,2763,"我这样大叫，旁边的紫阳花同学则是暂时陷入了混乱……
　我、我又做了什么吗！"
100002_8,14,2766,我和紫阳花同学在某间神社的境内，等待着目标人物。
100002_8,14,2769,紫阳花同学的这副模样让我感到可靠，同时也莫名地感到内疚
100002_8,14,2773,，我如此说道：紫阳花同学露出惹人怜爱的微笑。
100002_8,14,2774,是我的错觉吗，刚才紫阳花同学的周围好像冒出了黑色的气场……。
100002_8,14,2776,毕竟紫阳花同学是我脆弱的心灵创造出来的妄想。
100002_8,14,2777,紫阳花同学不可能对谁抱有负面感情。
100002_8,14,2779,我说了些无关痛痒的话，紫阳花同学也连连点头。
100002_8,14,2783,说起来，就算她无视了这次的邀请，我们也是同班同学。
100002_8,14,2784,"她应该比任何人都清楚，自己不可能一直逃避下去——
　这时。"
100002_8,14,2785,那个人踩着楼梯，出现在了我们面前。
100002_8,14,2786,街上所有人都会回头看的黑发美女。
100002_8,14,2787,但是现在，她身上却散发出深不可测的压迫感。
100002_8,14,2788,摇曳的头发，简直就像魔女一样。
100002_8,14,2791,纱月同学傲慢地嘟囔着，来到了我们面前。
100002_8,14,2792,然后，她的视线停在了紫阳花同学身上。
100002_8,14,2794,而紫阳花同学则是露出了充满干劲的微笑。
100002_8,14,2796,纱月同学以为只有我一个人叫她出来。
100002_8,15,2803,紫阳花同学也慌忙地站到了纱月同学的旁边。
100002_8,15,2804,这个反应，实在是太出乎意料了！
100002_8,15,2806,纱月同学渐渐加快了走路的速度。
100002_8,15,2810,纱月同学在我话说到一半的时候。
100002_8,15,2815,再怎么说，她也太不擅长应付紫阳花同学了！
100002_8,15,2816,这简直就像是在技能栏里只放了魔法的状态下，遇到了魔法无效的怪物一样，果断地做出了决定！
100002_8,15,2817,虽然我叫住了她，但琴纱月可不是会因此停下脚步的人。
100002_8,15,2819,从神社跑到小巷，纱月同学就这样抱着书包跑走了。
100002_8,15,2820,纱月同学是认真要逃走的，我怎么可能追得上。
100002_8,15,2825,就算现在让她逃走，只要在学校里见到她不就行了！
100002_8,15,2826,就算是紫阳花同学，这个判断也太不理性了！
100002_8,15,2827,紫阳花同学像是在闹别扭一样大声喊道。
100002_8,15,2828,仿佛这样就完成了所有的说明责任。
100002_8,15,2831,既然不是讲道理的，那就阻止不了了！
100002_8,15,2835,三个放学回家的女高中生，认真地玩起捉迷藏，怎么说呢，感觉超级羞耻的！
100002_8,15,2836,然后紫阳花同学也不顾忌他人目光地喊道。
100002_8,15,2839,一旦到了紧要关头，她就会做出这种事呢！
100002_8,15,2840,纱月同学的声音从远处传了回来。
100002_8,15,2842,因为要是没有的话，她就不会逃走了！
100002_8,15,2843,就像是被定好了似的，纱月同学给出了明确的回答。
100002_8,15,2844,纱月同学无法无视紫阳花同学的话！
100002_8,15,2846,我一边被紫阳花同学拉着，一边向她说道。
100002_8,15,2847,紫阳花同学一边继续奔跑，一边喊道。
100002_8,15,2848,以摇曳的黑发为标记，我们拼命地摆动双腿。
100002_8,15,2849,只要稍微放慢速度，感觉就会被甩掉。
100002_8,15,2852,所以她回答说，只要认为这是为了濑名就好。
100002_8,15,2853,至今为止自己只是因为欠濑名恩情，所以才在偿还而已。
100002_8,15,2855,"穿过小巷，穿过商店街，闯过绿灯——

　纱月同学愤恨地喊了回去。"
100002_8,15,2856,先不管为什么要把我搬出来……但这句话一定刺伤了她。
100002_8,15,2857,因为纱月同学总是对紫阳花同学百依百顺。
100002_8,15,2858,被天生的善人否定自己的所作所为，纱月同学像是被弹开一样怒吼回去。
100002_8,15,2859,那个纱月同学，竟然骂了紫阳花同学！
100002_8,15,2861,我因为太过震惊，不小心放开了紫阳花同学的手。
100002_8,15,2865,为什么说那种话呢，纱月好过分哦……！
100002_8,15,2866,如果事情变成这样，就算是我也会站在紫阳花同学这边的哦！
100002_8,15,2868,就算是纱月同学，也有可以说的话和不能说的话！
100002_8,15,2870,她反而咬紧了嘴唇，如此怒吼回去。
100002_8,15,2871,纱月同学的脚就像是滑了一跤一样，稍微慢了下来。
100002_8,15,2873,每当紫阳花同学被纱月同学骂，反而是我的胃在痛！
100002_8,15,2877,我这毫无意义的打圆场，只是无意义地消失在空气中。
100002_8,15,2878,紫阳花同学回嘴道：纱月同学她，喜欢我……！
100002_8,15,2882,紫阳花同学用力踩下油门，撞了上去！
100002_8,15,2889,不，但是……紫阳花同学她……！
100002_8,15,2891,"我——

　我追了上去，再次跑了起来。"
100002_8,15,2892,纱月同学也跟着我，甩着黑发跑了起来。
100002_8,15,2896,如果纱月同学在这里逃走的话，确实……感觉很讨厌！
100002_8,15,2898,虽然不记得自己是怎么跑的，但总之，我追着她的背影继续跑着。
100002_8,15,2901,这是以前我从纱月同学的公寓里逃出来时看到的景色。
100002_8,15,2903,因为我在中途脱掉了外套，也脱掉了西装夹克，抱着它们跑过来，所以双手很重。
100002_8,15,2904,毕竟我并不是那种很有体力的人！
100002_8,15,2905,但是，先到达极限的是纱月同学。
100002_8,15,2906,她对紫阳花同学怒吼之后，体力就耗尽了。
100002_8,15,2907,"终于停下来的纱月同学，即便如此也还是想挪动脚步——
　糟糕。"
100002_8,15,2908,如果要比毅力的话，我绝对没有胜算！
100002_8,15,2909,我用尽全力冲刺，从后面抱住了纱月同学。
100002_8,15,2914,一半左右是的心情，我感到安心——就在这时。
100002_8,15,2915,我明明是从后面架住了纱月同学，但回过神来，我已经被她骑在身上了。
100002_8,15,2917,糟糕——她的声音就像是从绝对不能打开的门的另一边传来的。
100002_8,15,2919,明明没有风，纱月同学的头发却在摇曳。
100002_8,15,2920,"我要被杀了——
　我，我必须说点什么！"
100002_8,15,2931,你都为所欲为到那种地步了，还这么乱来！
100002_8,15,2932,纱月同学总是乱来，但这次更是乱来！
100002_8,15,2939,我不由得闭上眼睛，双手往前伸。
100002_8,15,2944,纱月同学依然骑在我身上，低着头。
100002_8,15,2945,太阳已经完全下山，她的身后可以看见一轮皎洁的明月。
100002_8,15,2947,这是纱月同学一直以来不断重复的话。
100002_8,15,2948,我也完全不觉得纱月同学会喜欢上我。
100002_8,15,2949,如果纱月同学有喜欢的人，那绝对不是我，而是真唯。
100002_8,15,2950,纱月同学喜欢真唯，所以想要夺走未婚妻的宝座。
100002_8,15,2953,纱月同学慌张地擦拭自己的眼睛。
100002_8,15,2961,她就这样慢慢地，慢慢地，开始用力。
100002_8,15,2964,这个难道是，她、她想掐我的脖子！
100002_8,15,2973,纱月同学的声音犹如诅咒一般倾泻而下。
100002_8,15,2974,由于太过恐怖，我先一步流下了眼泪……！
100002_8,15,2975,"我就像小动物一样浑身颤抖，而纱月同学她……
　双手——
　并没有用力。"
100002_8,15,2985,"那是——
　纱月同学，一直都不开心。"
100002_8,15,2986,那个人至今为止，无论何时都很开心。
100002_8,15,2987,尤其是让真唯沮丧的时候，更是如此。
100002_8,15,2988,把与我的接吻照片拿给真唯看的时候也是。
100002_8,15,2989,在FPS比赛上，让真唯输得一败涂地的时候也是。
100002_8,15,2990,在考试上，第一次让真唯屈居第二名的时候也是。
100002_8,15,2993,然而，这次明明是，是能让真唯欠下一辈子恩情的机会。
100002_8,15,2994,如果是平常的纱月同学，肯定会缠着真唯不放，说些之类的话。
100002_8,15,2997,这一切肯定都是因为她对自己感到内疚。
100002_8,16,3004,无论是谁，都在挣扎着朝向光芒前进。
100002_8,16,3008,"为什么她会如此坚决地认为，这些我都不清楚……
　但是，她告诉了我她打算做什么。"
100002_8,16,3010,如果仪式真的举行了，我、真唯以及紫阳花同学的关系就会完全结束。
100002_8,16,3013,"既然如此——
　我把手掌伸向月亮，然后，紧紧握住。"
100002_8,16,3018,比以前的任何一场胜负都还要认真。
100002_8,16,3019,要是输了这场战斗，人生就会被夺走。
100002_8,16,3025,能用的手段我都会用，想必也会去拜托真唯，以及紫阳花同学吧。
100002_8,16,3026,而且比起这些，我还有必须要去交谈的人。
100002_8,16,3028,我把纱月同学当作朋友，至今为止被她帮助过好几次，比任何人都感谢她。
100002_8,16,3029,我也真的真的非常喜欢紫阳花同学！
100002_8,16,3031,"因为这是我的人生——

　所以，我们再一次。"
100002_8,16,3036,"jpg

　最久远的记忆，是母亲哭泣的背影。"
100002_8,16,3037,她颤抖的身影实在太娇小，至今仍烙印在纱月的眼底，挥之不去。
100002_8,16,3039,"年幼的纱月这么问，母亲回答：
　——妈妈被爸爸讨厌了。"
100002_8,16,3040,母亲是单亲妈妈，独自将纱月抚养长大。
100002_8,16,3042,纱月从未见过父亲，他们打从一开始就没有登记结婚，实质上是分居状态。
100002_8,16,3043,只是原本迟早会到来的结束，终于到来了。
100002_8,16,3044,纱月在小学高年级时就明白的道理，母亲却不懂。
100002_8,16,3045,——纱月，你不可以变得像妈妈一样哦。
100002_8,16,3048,这句话与愿望，深深烙印在纱月的内心深处。
100002_8,16,3050,大部分是来母亲店里玩的客人，有时是朋友介绍的，或是单纯在街上被搭讪的对象。
100002_8,16,3051,每次母亲都会开心起来，笑容也变多了。
100002_8,16,3052,家里的气氛变得明朗，年幼的纱月也感到高兴。
100002_8,16,3054,母亲反复这么说，但纱月知道那只是谎言。
100002_8,16,3056,不管看起来多么顺利，最后都会以分手收场。
100002_8,16,3057,不知道是对方的问题，还是母亲根本缺乏谈恋爱的才能。
100002_8,16,3060,既然迟早会迎来不幸，幸福就只是暂时的现象。
100002_8,16,3061,纱月渐渐变得不喜欢每天全力生活的母亲。
100002_8,16,3063,为什么她无法理解，事情又会变得不顺利？
100002_8,16,3066,为什么只有自己陪在身边，还是不行？
100002_8,16,3067,纱月安慰母亲好几次，最后这个想法在内心逐渐膨胀。
100002_8,16,3068,为什么一个刚认识的男人，能轻易超越家人这种绝对的羁绊？
100002_8,16,3070,为什么自己必须被这种暧昧的感情摆布，还伤害到重要的人？
100002_8,16,3071,纱月没有找到答案，就这样逐渐长大成人。
100002_8,16,3072,最后，一个无可救药的事实，袭向了纱月。
100002_8,16,3074,放学后，把年幼的女儿独自留在公寓，会有安全上的风险。
100002_8,16,3075,因为纱月从小就是个漂亮的少女。
100002_8,16,3076,虽然也有寄住在母亲老家的日子，但母亲和老家的关系不好，没办法每天都去。
100002_8,16,3078,当她把作业摊在桌上，周围的女性就会一起教她功课。
100002_8,16,3079,大家都说不要变成像我们这样，和母亲说了一样的话，纱月每次都会认真点头，然后被大家取笑。
100002_8,16,3083,每次受到她们的温柔对待，纱月就立刻喜欢上她们。
100002_8,16,3084,当然，当时她完全不认为那是恋爱。
100002_8,16,3086,——自己只要受到温柔对待，就会喜欢上对方。
100002_8,16,3087,明明小孩子憧憬周围的大人，是理所当然的事。
100002_8,16,3088,但是纱月的担忧，不知何时变成了理所当然的疑问。
100002_8,16,3090,纱月开心地对母亲诉说今天发生的事，就在这个时候，眼前突然一片黑暗。
100002_8,16,3093,纱月一边微笑，一边用颤抖的声音说，蒙混过去。
100002_8,16,3094,对任何人都很亲切，仿佛恋爱是人生意义的母亲。
100002_8,16,3097,害怕因为恋爱，扭曲自己的人生。
100002_8,16,3098,害怕总有一天，比起重要的家人，自己会喜欢上突然出现的某个人，让家人陷入不幸。
100002_8,16,3099,所以纱月找了各种借口，不再去母亲的职场。
100002_8,16,3101,害怕自己有一天会变成像母亲那样愚蠢的女人。
100002_8,16,3108,把自己的人生托付给某个人，实在是太愚蠢了。
100002_8,16,3109,而且还会让周围的人陷入不幸，那就更不用说了。
100002_8,16,3110,一辈子都不喜欢上任何人也没关系。
100002_8,16,3111,我只要像现在这样，和母亲两个人一起生活就很幸福了。
100002_8,16,3113,与其重蹈母亲的覆辙，那还不如不要喜欢上任何人。
100002_8,16,3114,虽然对年幼的纱月来说，这种心情还称不上是决心，但已经接近确信了。
100002_8,16,3119,——没错，在她如此成长的过程中。
100002_8,16,3120,在她将高昂的情绪沉入井底，盖上盖子度过的每一天中。
100002_8,16,3121,"琴纱月，终于与转学到小学的那名少女相遇了——


尾声

　东京，涩谷。"
100002_8,16,3122,在夜色渐深的露水还淡淡地残留在玻璃墙面上的高层大楼——Queen rose总部。
100002_8,16,3123,设置在最上层的厚重会客室，是王冢琉音的房间。
100002_8,16,3124,花取如此告知后，王冢琉音深深地坐在椅子上，叹了口气。
100002_8,16,3126,刚才，花取的笔记本电脑屏幕上显示着某个会场。
100002_8,16,3127,那是有着美丽的白木走廊和朱漆柱子，格调很高的和室会场。
100002_8,16,3129,这是琉音的独生女王冢真唯的仪式日期。
100002_8,16,3133,这一切都是为了不让多余的妨碍介入——她一心只想着这件事。
100002_8,16,3134,听到琉音的低语，花取羞愧地低下了头。
100002_8,16,3137,虽然有一段时间迷失了自我，甚至陷入了心脏停止跳动的状况，但只有这份心情是货真价实的。
100002_8,16,3138,和露西与纱月不同——即使周围的人在心里盖下的烙印，花取也打算直到最后都倾听真唯的心愿。
100002_8,16,3139,她打从心底希望真唯和纱月订婚，这是事实。
100002_8,16,3140,但即使如此，就像年幼的琴纱月挺身保护真唯那样，花取也想做正确的事。
100002_8,16,3142,真唯和纱月欺骗琉音，不惜共谋也想守护的女孩，并不是值得守护的存在。
100002_8,16,3143,前几天，花取被琉音叫出来，得知真唯的交往对象脚踏四只船。
100002_8,16,3144,花取因为职业的关系，鉴定过许多模特儿，还以为自己还算有点看人的眼光……。
100002_8,16,3147,正因如此，花取严肃地遵从了琉音的命令。
100002_8,16,3148,——在订婚仪式之前，把丑闻给毁掉。
100002_8,16,3150,警告对方——不准再接近大小姐。
100002_8,16,3153,说实话，花取无法判断这样做是否真的正确。
100002_8,16,3154,但是，她已经没有力气再对相信真唯定下来才是最重要的琉音提出异议了。
100002_8,16,3155,就在这时，琉音放在桌上的手机震动了起来。
100002_8,16,3156,如果花取的记忆没错，这个时间应该没有会议也没有约定才对……。
100002_8,16,3157,琉音把手伸向手机，微微皱起了眉头。
100002_8,16,3158,琉音把手机切换到通话，当场开始讲起了电话。
100002_8,16,3161,"电话的对象是——

　甘织玲奈子。"
100002_8,16,3162,"应该已经被击溃的毒虫，为什么——

　但是她的声音与那天胆怯的她截然不同，充满了力量。"
100002_8,16,3163,"花取不禁——
　产生了某种预感，感觉有什么巨大的事情即将发生。"
100002_8,16,3171,这是因为我不小心按照一页18行来写的。
100002_8,16,3172,本来的文库是一页17行，所以加上这个因素的话，一般都会超过300页。
100002_8,16,3178,但是纱月同学的登场场景却很少？
100002_8,16,3183,大家已经看过恋人不行动画了吗？
100002_8,16,3184,不过我觉得，读过原作但没看过动画的人，基本上是对动画没兴趣的人
100002_8,16,3185,而且，就算这样也完全没关系，只要能读原作我就超开心了
100002_8,16,3192,哎呀，比想象中更热门，吓了我一跳。
100002_8,16,3194,长时间沉浸在百合圈里，我觉得恋人不行已经很清淡了，所以更吃惊。
100002_8,17,3201,在动画里把佛坤改成了法坤的人是我。
100002_8,17,3206,"3：不要相信我的推特
　说起来，以前我在推特"
100002_8,17,3208,上写过，还让维基百科也记载了，但这次我觉得，所以就放弃了。
100002_8,17,3211,4：那么，为什么这次会分成上下两篇呢，我简单地解释一下……
100002_8,17,3214,第二季一直都在描写玲奈子选择不平凡的道路后所面临的试炼。
100002_8,17,3217,就必须再次回味自己选择不平凡的道路是正确的！
100002_8,17,3218,否则，她就会害怕动摇，对放手的决心也会变弱。
100002_8,17,3219,我这么想着，于是追加了原本大纲中没有的场景。
100002_8,17,3220,至于效果如何，还请各位期待下集……我不会让各位等一年的！
100002_8,17,3224,真唯、紫阳花同学和小香穗都有，但要到第二季的第七集才会首次登场。
100002_8,17,3225,也就是说，关于琴纱月，我从构成阶段开始就刻意地缩减了情报。
100002_8,17,3226,"我就是喜欢这种，只有自己才有的谜之坚持的作家……
　也就是说……就是那么回事。"
100002_8,17,3227,下一集，我想琴纱月至今为止都在思考什么，以及她的人生经历，这一切都会明朗化。
100002_8,17,3228,"大概……
　我会竭尽全力，让纱月篇能顺利迎来终幕。"
100002_8,17,3231,对不起啊小香穗……我会写短篇的……。
100002_8,17,3238,还有其他参与本书制作的各位，一直以来谢谢你们！
